pgID	interpChr	interpOrd	og	repGene	genome	chr	start	end	hap1	salicifolius	hap2
24783	A1	18625	17282	NChap1_final_00018625	hap1	A1	297477689	297480213	NChap1_final_00018625	R_salicifolius_00009468	
24785	A1	18626	7685	NChap1_final_00018626	hap1	A1	297480909	297484079	NChap1_final_00018626	R_salicifolius_00009348	NChap2_final_00005626
24789	A1	18628	7703	NChap1_final_00018628	hap1	A1	297524505	297536262	NChap1_final_00018628	R_salicifolius_00009350	NChap2_final_00005628
24794	A1	18631	7723	NChap1_final_00018631	hap1	A1	298053465	298091902	NChap1_final_00018631	R_salicifolius_00009352	NChap2_final_00005630
24802	A1	18636	7721	NChap1_final_00018636	hap1	A1	298649513	298656169	NChap1_final_00018636	R_salicifolius_00009353	NChap2_final_00005636
24803	A1	18637	7722	NChap1_final_00018637	hap1	A1	298660545	298663916	NChap1_final_00018637	R_salicifolius_00009354	NChap2_final_00005637
24809	A1	18640	7693	NChap1_final_00018640	hap1	A1	298980868	298984689	NChap1_final_00018640	R_salicifolius_00009357	NChap2_final_00005640
24811	A1	18642	7690	NChap1_final_00018642	hap1	A1	299002630	299006457	NChap1_final_00018642	R_salicifolius_00009363	NChap2_final_00005641
24837	A1	18662	7691	NChap1_final_00018662	hap1	A1	301053716	301055061	NChap1_final_00018662	R_salicifolius_00009362	NChap2_final_00005660
24841	A1	18664	7714	NChap1_final_00018664	hap1	A1	301433712	301435451	NChap1_final_00018664	R_salicifolius_00009360	NChap2_final_00005662
24847	A1	18671	7698	NChap1_final_00018671	hap1	A1	301607600	301609589	NChap1_final_00018671	R_salicifolius_00009359	NChap2_final_00005665
24854	A1	18680	7705	NChap1_final_00018680	hap1	A1	302093147	302097948	NChap1_final_00018680	R_salicifolius_00009364	NChap2_final_00005671
24856	A1	18683	7715	NChap1_final_00018683	hap1	A1	302351156	302365309	NChap1_final_00018683	R_salicifolius_00009366	NChap2_final_00005673
24866	A1	18689	7711	NChap1_final_00018689	hap1	A1	302693332	302698848	NChap1_final_00018689	R_salicifolius_00009371	NChap2_final_00005677
24868	A1	18690	7706	NChap1_final_00018690	hap1	A1	302820323	302825830	NChap1_final_00018690	R_salicifolius_00009373	NChap2_final_00005679
24869	A1	18691	7718	NChap1_final_00018691	hap1	A1	303066355	303069871	NChap1_final_00018691	R_salicifolius_00009372	NChap2_final_00005681
24871	A1	18692	7707	NChap1_final_00018692	hap1	A1	303171769	303173181	NChap1_final_00018692	R_salicifolius_00009374	NChap2_final_00005683
24876	A1	18695	7712	NChap1_final_00018695	hap1	A1	303593790	303595123	NChap1_final_00018695	R_salicifolius_00009388	NChap2_final_00005687
24877	A1	18696	7746	NChap1_final_00018696	hap1	A1	303694406	303704590	NChap1_final_00018696	R_salicifolius_00009389	NChap2_final_00005688
24879	A1	18698	7730	NChap1_final_00018698	hap1	A1	304139744	304145032	NChap1_final_00018698	R_salicifolius_00009390	NChap2_final_00005690
24883	A1	18702	7755	NChap1_final_00018702	hap1	A1	304383736	304387028	NChap1_final_00018702	R_salicifolius_00009386	NChap2_final_00005693
24890	A1	18708	7717	NChap1_final_00018708	hap1	A1	304800493	304863752	NChap1_final_00018708	R_salicifolius_00009384	NChap2_final_00005703
24893	A1	18711	7734	NChap1_final_00018711	hap1	A1	304920271	304926026	NChap1_final_00018711	R_salicifolius_00009383	NChap2_final_00005704
24923	A1	18738	7760	NChap1_final_00018738	hap1	A1	306090257	306092887	NChap1_final_00018738	R_salicifolius_00009382	NChap2_final_00005723
24927	A1	18741	7762	NChap1_final_00018741	hap1	A1	306133238	306134866	NChap1_final_00018741	R_salicifolius_00009380	NChap2_final_00005725
24929	A1	18743	7766	NChap1_final_00018743	hap1	A1	306183044	306190444	NChap1_final_00018743	R_salicifolius_00009379	NChap2_final_00005726
24930	A1	18744	7767	NChap1_final_00018744	hap1	A1	306227095	306228722	NChap1_final_00018744	R_salicifolius_00009378	NChap2_final_00005727
24936	A1	18746	7750	NChap1_final_00018746	hap1	A1	306546200	306549248	NChap1_final_00018746	R_salicifolius_00009375	NChap2_final_00005731
24941	A1	18752	17284	NChap1_final_00018752	hap1	A1	306829256	306854892	NChap1_final_00018752	R_salicifolius_00009325	
24949	A1	18758	7751	NChap1_final_00018758	hap1	A1	307157272	307160553	NChap1_final_00018758	R_salicifolius_00009324	NChap2_final_00005755
24950	A1	18759	7752	NChap1_final_00018759	hap1	A1	307167068	307168663	NChap1_final_00018759	R_salicifolius_00009323	NChap2_final_00005754
24954	A1	18761	7757	NChap1_final_00018761	hap1	A1	307233007	307243801	NChap1_final_00018761	R_salicifolius_00009321	NChap2_final_00005751
24958	A1	18765	7768	NChap1_final_00018765	hap1	A1	307497046	307503891	NChap1_final_00018765	R_salicifolius_00009320	NChap2_final_00005749
24968	A1	18774	7776	NChap1_final_00018774	hap1	A1	307778002	307782801	NChap1_final_00018774	R_salicifolius_00009319	NChap2_final_00005743
24969	A1	18775	7764	NChap1_final_00018775	hap1	A1	307783289	307785341	NChap1_final_00018775	R_salicifolius_00009318	NChap2_final_00005742
24981	A1	18786	7753	NChap1_final_00018786	hap1	A1	308721795	308722774	NChap1_final_00018786	R_salicifolius_00009317	NChap2_final_00005736
24982	A1	18787	7791	NChap1_final_00018787	hap1	A1	309063622	309068541	NChap1_final_00018787	R_salicifolius_00009316	NChap2_final_00005763
24988	A1	18791	7783	NChap1_final_00018791	hap1	A1	309443758	309451728	NChap1_final_00018791	R_salicifolius_00009314	NChap2_final_00005768
24989	A1	18792	7785	NChap1_final_00018792	hap1	A1	309453155	309458003	NChap1_final_00018792	R_salicifolius_00009313	NChap2_final_00005769
24991	A1	18793	7778	NChap1_final_00018793	hap1	A1	309544532	309548651	NChap1_final_00018793	R_salicifolius_00009520	NChap2_final_00005771
24995	A1	18796	7787	NChap1_final_00018796	hap1	A1	309617277	309623833	NChap1_final_00018796	R_salicifolius_00009518	NChap2_final_00005774
25000	A1	18798	7789	NChap1_final_00018798	hap1	A1	309629898	309633432	NChap1_final_00018798	R_salicifolius_00009513	NChap2_final_00005776
25005	A1	18800	7849	NChap1_final_00018800	hap1	A1	309943333	309955148	NChap1_final_00018800	R_salicifolius_00009512	NChap2_final_00005781
25009	A1	18805	7815	NChap1_final_00018805	hap1	A1	310207870	310211435	NChap1_final_00018805	R_salicifolius_00009511	NChap2_final_00005783
25010	A1	18806	17285	NChap1_final_00018806	hap1	A1	310212534	310214616	NChap1_final_00018806	R_salicifolius_00009509	
25011	A1	18807	7816	NChap1_final_00018807	hap1	A1	310223473	310228303	NChap1_final_00018807	R_salicifolius_00009508	NChap2_final_00005784
25030	A1	18815	7832	NChap1_final_00018815	hap1	A1	310551630	310555657	NChap1_final_00018815	R_salicifolius_00009494	NChap2_final_00005790
25034	A1	18819	7817	NChap1_final_00018819	hap1	A1	310654829	310660116	NChap1_final_00018819	R_salicifolius_00009492	NChap2_final_00005792
25035	A1	18820	18608	R_salicifolius_00009491	salicifolius	ScaOOZI_5_HRSCAF_7	27420409	27422725		R_salicifolius_00009491	NChap2_final_00005793
25037	A1	18821	7818	NChap1_final_00018821	hap1	A1	310758088	310764724	NChap1_final_00018821	R_salicifolius_00009490	NChap2_final_00005794
25038	A1	18822	7819	NChap1_final_00018822	hap1	A1	310765163	310767669	NChap1_final_00018822	R_salicifolius_00009489	NChap2_final_00005795
25041	A1	18823	7799	NChap1_final_00018823	hap1	A1	310890945	310959977	NChap1_final_00018823	R_salicifolius_00009487	NChap2_final_00005797
25042	A1	18824	7800	NChap1_final_00018824	hap1	A1	310959633	310963854	NChap1_final_00018824	R_salicifolius_00009486	NChap2_final_00005798
25045	A1	18827	7781	NChap1_final_00018827	hap1	A1	311360056	311369880	NChap1_final_00018827	R_salicifolius_00009485	NChap2_final_00005800
25046	A1	18828	7796	NChap1_final_00018828	hap1	A1	311367675	311370033	NChap1_final_00018828	R_salicifolius_00009484	NChap2_final_00005801
25047	A1	18829	7797	NChap1_final_00018829	hap1	A1	311404624	311408874	NChap1_final_00018829	R_salicifolius_00009483	NChap2_final_00005802
25052	A1	18832	7782	NChap1_final_00018832	hap1	A1	311780962	311783658	NChap1_final_00018832	R_salicifolius_00009482	NChap2_final_00005806
25064	A1	18840	7795	NChap1_final_00018840	hap1	A1	313643731	313646246	NChap1_final_00018840	R_salicifolius_00009239	NChap2_final_00005814
25073	A1	18844	7857	NChap1_final_00018844	hap1	A1	313842640	313845518	NChap1_final_00018844	R_salicifolius_00009248	NChap2_final_00005816
25090	A1	18852	7841	NChap1_final_00018852	hap1	A1	314769500	314771480	NChap1_final_00018852	R_salicifolius_00009254	NChap2_final_00005824
25099	A1	18856	7806	NChap1_final_00018856	hap1	A1	315050833	315057966	NChap1_final_00018856	R_salicifolius_00009259	NChap2_final_00005828
25105	A1	18857	7808	NChap1_final_00018857	hap1	A1	315254379	315256206	NChap1_final_00018857	R_salicifolius_00009264	NChap2_final_00005830
25106	A1	18858	7810	NChap1_final_00018858	hap1	A1	315259620	315261220	NChap1_final_00018858	R_salicifolius_00009265	NChap2_final_00005831
25110	A1	18860	7807	NChap1_final_00018860	hap1	A1	315462237	315465952	NChap1_final_00018860	R_salicifolius_00009267	NChap2_final_00005834
25113	A1	18864	7803	NChap1_final_00018864	hap1	A1	315496376	315498476	NChap1_final_00018864	R_salicifolius_00009268	NChap2_final_00005837
25125	A1	18870	7823	NChap1_final_00018870	hap1	A1	316349303	316357888	NChap1_final_00018870	R_salicifolius_00009273	NChap2_final_00005844
25128	A1	18873	7821	NChap1_final_00018873	hap1	A1	316507425	316509020	NChap1_final_00018873	R_salicifolius_00009274	NChap2_final_00005846
25134	A1	18877	7827	NChap1_final_00018877	hap1	A1	316694465	316700275	NChap1_final_00018877	R_salicifolius_00009276	NChap2_final_00005849
25148	A1	18886	7834	NChap1_final_00018888	hap1	A1	317844354	317846237	NChap1_final_00018888	R_salicifolius_00009279	NChap2_final_00005862
25155	A1	18892	7824	NChap1_final_00018892	hap1	A1	318014690	318017365	NChap1_final_00018892	R_salicifolius_00009281	NChap2_final_00005867
25167	A1	18900	7843	NChap1_final_00018900	hap1	A1	318906157	318908415	NChap1_final_00018900	R_salicifolius_00009289	NChap2_final_00005871
25198	A1	18927	7854	NChap1_final_00018927	hap1	A1	320912397	320914966	NChap1_final_00018927	R_salicifolius_00009237	NChap2_final_00005887
25199	A1	18928	7855	NChap1_final_00018928	hap1	A1	320916132	320917092	NChap1_final_00018928	R_salicifolius_00009235	NChap2_final_00005888
25212	A1	18937	7845	NChap1_final_00018937	hap1	A1	322191086	322194233	NChap1_final_00018937	R_salicifolius_00009225	NChap2_final_00005899
25214	A1	18939	7839	NChap1_final_00018939	hap1	A1	322341744	322343779	NChap1_final_00018939	R_salicifolius_00009223	NChap2_final_00005901
25233	A1	18951	7851	NChap1_final_00018951	hap1	A1	323986532	323987277	NChap1_final_00018951	R_salicifolius_00009231	NChap2_final_00005917
25248	A1	18962	7898	NChap1_final_00018962	hap1	A1	324659840	324664988	NChap1_final_00018962	R_salicifolius_00009228	NChap2_final_00005926
25253	A1	18965	7858	NChap1_final_00018965	hap1	A1	324803334	324806137	NChap1_final_00018965	R_salicifolius_00009227	NChap2_final_00005929
25256	A1	18968	7860	NChap1_final_00018968	hap1	A1	325153249	325155550	NChap1_final_00018968	R_salicifolius_00009234	NChap2_final_00005932
25269	A1	18979	7886	NChap1_final_00018979	hap1	A1	325450686	325454883	NChap1_final_00018979	R_salicifolius_00009218	NChap2_final_00005935
25277	A1	18982	7887	NChap1_final_00018982	hap1	A1	326131779	326135065	NChap1_final_00018982	R_salicifolius_00009215	NChap2_final_00005942
25287	A1	18993	7861	NChap1_final_00018993	hap1	A1	326625859	326628961	NChap1_final_00018993	R_salicifolius_00009211	NChap2_final_00005946
25296	A1	18998	7891	NChap1_final_00018998	hap1	A1	326917902	326923215	NChap1_final_00018998	R_salicifolius_00009207	NChap2_final_00005949
25301	A1	19001	7922	NChap1_final_00019001	hap1	A1	327123029	327133415	NChap1_final_00019001	R_salicifolius_00009205	NChap2_final_00005952
25302	A1	19002	7923	NChap1_final_00019002	hap1	A1	327134205	327136531	NChap1_final_00019002	R_salicifolius_00009204	NChap2_final_00005953
25306	A1	19004	7889	NChap1_final_00019004	hap1	A1	327305280	327306251	NChap1_final_00019004	R_salicifolius_00009202	NChap2_final_00005955
25316	A1	19011	7872	NChap1_final_00019011	hap1	A1	327744704	327749003	NChap1_final_00019011	R_salicifolius_00009201	NChap2_final_00005961
25326	A1	19019	7875	NChap1_final_00019019	hap1	A1	328049202	328051527	NChap1_final_00019019	R_salicifolius_00009200	NChap2_final_00005966
25335	A1	19024	7909	NChap1_final_00019024	hap1	A1	328172957	328182287	NChap1_final_00019024	R_salicifolius_00009193	NChap2_final_00005974
25337	A1	19026	7910	NChap1_final_00019026	hap1	A1	328258619	328264909	NChap1_final_00019026	R_salicifolius_00009194	NChap2_final_00005976
25348	A1	19035	7881	NChap1_final_00019035	hap1	A1	328544079	328549130	NChap1_final_00019035	R_salicifolius_00009197	NChap2_final_00005981
25356	A1	19039	7899	NChap1_final_00019039	hap1	A1	328989918	328995796	NChap1_final_00019039	R_salicifolius_00009187	NChap2_final_00005987
25358	A1	19041	7900	NChap1_final_00019041	hap1	A1	328997945	329000118	NChap1_final_00019041	R_salicifolius_00009186	NChap2_final_00005988
25368	A1	19048	7916	NChap1_final_00019048	hap1	A1	329426507	329431143	NChap1_final_00019048	R_salicifolius_00009185	NChap2_final_00005995
25374	A1	19055	7905	NChap1_final_00019055	hap1	A1	329727421	329803214	NChap1_final_00019055	R_salicifolius_00009184	NChap2_final_00005997
25381	A1	19058	7920	NChap1_final_00019058	hap1	A1	330535498	330537571	NChap1_final_00019058	R_salicifolius_00009182	NChap2_final_00006002
25388	A1	19062	17286	NChap1_final_00019062	hap1	A1	331100261	331119019	NChap1_final_00019062	R_salicifolius_00009181	
25390	A1	19064	7913	NChap1_final_00019064	hap1	A1	331359961	331363820	NChap1_final_00019064	R_salicifolius_00009180	NChap2_final_00006007
25391	A1	19065	7914	NChap1_final_00019065	hap1	A1	331363760	331365771	NChap1_final_00019065	R_salicifolius_00009179	NChap2_final_00006008
25397	A1	19069	7912	NChap1_final_00019069	hap1	A1	332106588	332112486	NChap1_final_00019069	R_salicifolius_00009177	NChap2_final_00006011
25409	A1	19079.4	18609	R_salicifolius_00009173	salicifolius	ScaOOZI_5_HRSCAF_7	10304838	10308426		R_salicifolius_00009173	NChap2_final_00006037
25431	A1	19095	7908	NChap1_final_00019095	hap1	A1	333977619	333978825	NChap1_final_00019095	R_salicifolius_00009171	NChap2_final_00006029
25442	A1	19106	7918	NChap1_final_00019106	hap1	A1	334193045	334194054	NChap1_final_00019106	R_salicifolius_00009169	NChap2_final_00006032
25471	A1	19122	7933	NChap1_final_00019122	hap1	A1	335364004	335368018	NChap1_final_00019122	R_salicifolius_00009161	NChap2_final_00006046
25476	A1	19126	7930	NChap1_final_00019126	hap1	A1	335826084	335829074	NChap1_final_00019126	R_salicifolius_00009160	NChap2_final_00006050
25477	A1	19127	7931	NChap1_final_00019127	hap1	A1	335874363	335876499	NChap1_final_00019127	R_salicifolius_00009159	NChap2_final_00006051
25560	A1	19200	7976	NChap1_final_00019200	hap1	A1	341389821	341393270	NChap1_final_00019200	R_salicifolius_00009672	NChap2_final_00006118
25575	A1	19213	7952	NChap1_final_00019213	hap1	A1	341707951	341709662	NChap1_final_00019213	R_salicifolius_00009668	NChap2_final_00006124
25580	A1	19216	7984	NChap1_final_00019216	hap1	A1	341843214	341850699	NChap1_final_00019216	R_salicifolius_00009667	NChap2_final_00006128
25584	A1	19219	7986	NChap1_final_00019219	hap1	A1	342189933	342191521	NChap1_final_00019219	R_salicifolius_00009679	NChap2_final_00006132
25586	A1	19220	7989	NChap1_final_00019220	hap1	A1	342191344	342192374	NChap1_final_00019220	R_salicifolius_00009680	NChap2_final_00006133
25594	A1	19227	7990	NChap1_final_00019227	hap1	A1	342236238	342238849	NChap1_final_00019227	R_salicifolius_00009664	NChap2_final_00006135
25605	A1	19233	8006	NChap1_final_00019233	hap1	A1	342616298	342618226	NChap1_final_00019233	R_salicifolius_00009652	NChap2_final_00006138
25607	A1	19235	8010	NChap1_final_00019235	hap1	A1	342646719	342649740	NChap1_final_00019235	R_salicifolius_00009660	NChap2_final_00006140
25614	A1	19240	7998	NChap1_final_00019240	hap1	A1	343000341	343001592	NChap1_final_00019240	R_salicifolius_00009659	NChap2_final_00006147
25615	A1	19241	8000	NChap1_final_00019241	hap1	A1	343001096	343004233	NChap1_final_00019241	R_salicifolius_00009658	NChap2_final_00006148
25622	A1	19245	7999	NChap1_final_00019245	hap1	A1	343066178	343069700	NChap1_final_00019245	R_salicifolius_00009653	NChap2_final_00006149
25640	A1	19257	7975	NChap1_final_00019257	hap1	A1	344102848	344107555	NChap1_final_00019257	R_salicifolius_00009657	NChap2_final_00006158
25650	A1	19264	7971	NChap1_final_00019264	hap1	A1	344819366	344821023	NChap1_final_00019264	R_salicifolius_00009638	NChap2_final_00006160
25665	A1	19277	8013	NChap1_final_00019277	hap1	A1	345576053	345576990	NChap1_final_00019277	R_salicifolius_00015955	NChap2_final_00006167
25668	A1	19278	7983	NChap1_final_00019278	hap1	A1	345614197	345615981	NChap1_final_00019278	R_salicifolius_00015956	NChap2_final_00006169
25678	A1	19280	7996	NChap1_final_00019280	hap1	A1	345878608	345881653	NChap1_final_00019280	R_salicifolius_00015963	NChap2_final_00006170
25681	A1	19281	8034	NChap1_final_00019281	hap1	A1	345880636	345887575	NChap1_final_00019281	R_salicifolius_00015964	NChap2_final_00006171
25697	A1	19285	8022	NChap1_final_00019285	hap1	A1	346190458	346194887	NChap1_final_00019285	R_salicifolius_00015926	NChap2_final_00006175
25711	A1	19289	8005	NChap1_final_00019289	hap1	A1	346501922	346504590	NChap1_final_00019289	R_salicifolius_00015890	NChap2_final_00006177
25718	A1	19291	8003	NChap1_final_00019291	hap1	A1	346574016	346600641	NChap1_final_00019291	R_salicifolius_00015892	NChap2_final_00006178
25723	A1	19292	7995	NChap1_final_00019292	hap1	A1	346692341	346700881	NChap1_final_00019292	R_salicifolius_00015900	NChap2_final_00006179
25734	A1	19294	8004	NChap1_final_00019294	hap1	A1	346911772	346913763	NChap1_final_00019294	R_salicifolius_00015899	NChap2_final_00006180
25741	A1	19296	8023	NChap1_final_00019296	hap1	A1	347036655	347044573	NChap1_final_00019296	R_salicifolius_00015904	NChap2_final_00006182
25767	A1	19314	8030	NChap1_final_00019314	hap1	A1	348551891	348554250	NChap1_final_00019314	R_salicifolius_00015902	NChap2_final_00006205
25770	A1	19317	8031	NChap1_final_00019317	hap1	A1	348639199	348643964	NChap1_final_00019317	R_salicifolius_00015893	NChap2_final_00006207
25772	A1	19320	8063	NChap1_final_00019320	hap1	A1	349357522	349362809	NChap1_final_00019320	R_salicifolius_00016069	NChap2_final_00006209
25803	A1	19337	8049	NChap1_final_00019337	hap1	A1	351030217	351038148	NChap1_final_00019337	R_salicifolius_00016024	NChap2_final_00006219
25812	A1	19341	8051	NChap1_final_00019341	hap1	A1	351627001	351630926	NChap1_final_00019341	R_salicifolius_00016314	NChap2_final_00006222
